time,open,high,low,close,volume,RSI,SMA_20,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ADX_14,ADXR_14_2,DMP_14,DMN_14,ADXR_14,Vol_SMA_20,Vol_Ratio,Inertia,Pct_Return,Log_Return,vni_close,vni_pct_return,RS,Alpha
2026-01-19 07:00:00,27.9,28.2,27.65,27.7,40465900,0.6279129897139988,26.782500000000002,26.779999999999998,25.399500000000007,0.24355916044076595,0.15661399849772545,0.06258737682309251,25.692702819449618,26.782500000000002,27.872297180550387,8.138128856905698,0.9209498869948574,-0.8569621402179181,14.965108255069783,28.06735091407143,13.869286442778874,13.952334527181772,43471100.0,-0.18423239417860104,0.485497717367798,0.0036231884057971175,0.003616640470188515,1.9,0.010638297872340496,-1.1041059439756689,-0.4628886921003875
2026-01-20 07:00:00,27.85,27.95,27.1,27.25,44169600,0.12173979829219841,26.810000000000002,26.804,25.430200000000006,0.2351607317846411,0.12157136432391832,0.0929802179040721,25.70137353830171,26.810000000000002,27.918626461698295,8.270245891072681,0.6984437568475348,-0.8591775120664353,15.674969848302617,25.513809038909713,18.494353369996162,14.42382265749102,44200550.0,-0.03216256987954422,0.17083511162086318,-0.016245487364620947,-0.016378892084039743,1.89,-0.0052631578947368585,-1.1747518271870985,-0.7153538756182096
2026-01-21 07:00:00,27.15,27.25,26.65,26.8,37234300,-0.31298585396995915,26.805000000000003,26.811,25.461800000000004,0.15932682812154828,0.0636687166911815,0.10889739707686748,25.697180900194684,26.805000000000003,27.912819099805322,8.265764594704859,0.4977433138673628,-0.926946369391095,15.897499542304976,23.86340250503387,22.14952254747243,14.236127217871841,43318220.0,-0.34271424244943816,-0.12183386330340308,-0.016513761467889854,-0.016651633592442032,1.89,0.0,-1.279253955466983,-1.0673620811921183
2026-01-22 07:00:00,26.9,27.3,26.85,26.85,27732600,-0.2646502207434895,26.810000000000006,26.816,25.500700000000005,0.10356499512095899,0.02623692598757732,0.11545662857376182,25.702323436909595,26.810000000000006,27.917676563090417,8.263159739577851,0.518055812198642,-0.9834272253350854,15.507487156115157,23.10275790287307,20.934242621779116,13.91834581271674,43225425.0,-0.8271013643941727,-0.09223757290016862,0.001865671641791078,0.0018639334380627327,1.88,-0.005291005291005346,-1.2344761522737704,0.4389727249805514
2026-01-23 07:00:00,27.1,27.15,26.75,26.75,24233600,-0.3623620544530913,26.82,26.811,25.545750000000005,0.04255202741879962,-0.006034340691625936,0.11394804340085533,25.71861331423624,26.82,27.92138668576376,8.213174390482925,0.46822187842616847,-1.0506123910985745,14.610772962545756,22.059980182898077,21.117756695148945,13.170187465799298,43280260.0,-1.00856539973137,-0.1645653956998284,-0.003724394785847407,-0.003731347612858247,1.87,-0.005319148936170137,-1.224426041461554,0.0850241527292677
2026-01-26 07:00:00,26.75,26.8,26.15,26.3,33759300,-0.7719022617522423,26.8225,26.806,25.582550000000005,-0.07230912245568474,-0.05570180661636237,0.10002259174676476,25.726346437957858,26.8225,27.918653562042145,8.173388476407073,0.2616666048931234,-1.0571104438114385,14.192303916600938,20.44504865426099,26.329314937230585,13.150301567542934,43479225.0,-0.5273964041470725,-0.4620233907161067,-0.016822429906542036,-0.01696553415829667,1.84,-0.016042780748663166,-1.2294008870242854,-0.06607766830552589
2026-01-27 07:00:00,26.35,26.55,26.2,26.45,21014200,-0.6035802783290978,26.800000000000004,26.796999999999997,25.6136,-0.1415997461766868,-0.07525166859724682,0.08120967459745305,25.692133392031625,26.800000000000004,27.907866607968383,8.267661253495366,0.34203874478993473,-1.063144349901955,13.705793181544305,19.612478484017604,25.257123689834692,12.718837835136187,39828185.0,-1.0803469013689593,-0.3488193315764407,0.005703422053231932,0.005687219120589514,1.83,-0.005434782608695676,-1.15914313043127,0.692348420800281
2026-01-28 07:00:00,26.55,27.1,26.55,26.7,29982700,-0.3319860994094931,26.800000000000004,26.785,25.641550000000002,-0.15998894382917012,-0.06834628367507506,0.06412310367868429,25.692133392031625,26.800000000000004,27.907866607968383,8.267661253495366,0.4548682127971226,-1.1234173923430384,13.2621266099623,24.507912045165593,23.35498456517149,11.99945449545912,40501060.0,-0.6077360095219355,-0.18433755284489164,0.00945179584120992,0.009407407101895547,1.8,-0.016393442622950838,-0.9924536700766344,1.6282718091571047
2026-01-29 07:00:00,26.8,27.1,26.8,27.1,27608700,0.06162565157008025,26.830000000000005,26.777,25.669400000000003,-0.11667596483237826,-0.035492829627417115,0.05524989627183002,25.723844971368326,26.830000000000005,27.936155028631685,8.245658059125452,0.6220443757933224,-1.1793852174669015,12.85015050777901,23.34286397498276,22.24474393566954,11.315530117990972,40652400.0,-0.7436339492965506,0.0588968509177978,0.014981273408239737,0.014870162479451407,1.81,0.005555555555555536,-0.9314267366004796,0.5833695146132232
2026-01-30 07:00:00,27.3,27.5,26.75,26.8,40558400,-0.24485580602260637,26.850000000000005,26.761000000000003,25.697250000000004,-0.12637311939159546,-0.032689330232661046,0.047077563713664755,25.762269383194734,26.850000000000005,27.937730616805275,8.102276475272031,0.4770163681947019,-1.1783965238372962,12.456230298367776,25.969502910150997,20.29649464933389,11.525161251134143,41672835.0,-0.09003481846807672,-0.15137993759067392,-0.011070110701107083,-0.011131840368844294,1.83,0.011049723756906049,-1.0751987978785755,-1.424120275865959
2026-02-02 07:00:00,26.8,26.8,26.25,26.55,44024300,-0.4831775522518507,26.880000000000003,26.747,25.72385,-0.17028772816216586,-0.04560213553396071,0.03567702983017458,25.866200476581817,26.880000000000003,27.89379952341819,7.54315121590912,0.3372459286194205,-1.2370949807178948,11.694319832534008,24.289457431246472,24.864636500579874,11.528868956818059,41549655.0,0.10174749635276152,-0.3350146108614694,-0.009328358208955279,-0.00937213982886321,1.81,-0.010928961748633892,-1.064796856117902,0.08539639504402631
2026-02-03 07:00:00,26.65,27.1,26.65,26.75,32029900,-0.27338161519342835,26.92,26.733999999999998,25.751649999999998,-0.1756726968749514,-0.038866820342840266,0.025960324744464514,26.002107677454376,26.92,27.837892322545628,6.81940804268667,0.40739654542020015,-1.2651562343526968,11.514433762764435,26.260082403041196,23.24516009007904,11.708024404531669,41170320.0,-0.5239774238372237,-0.2298938731354701,0.007532956685499137,0.007504725654067792,1.81,0.0,-1.0162986308388402,0.4629183435094295
2026-02-04 07:00:00,26.85,28.6,26.85,28.3,145418100,0.887352875517485,27.005,26.758,25.78925,0.04370394777608272,0.06607291127303308,0.04247855256272279,25.91345353547856,27.005,28.09654646452144,8.08403232380255,1.0931950870125173,-1.1505286088387428,11.886060174489177,36.72506998877892,18.8078036457024,13.014479343500433,46578740.0,4.68495935915715,0.7270029627813582,0.05794392523364489,0.05632733130717641,1.79,-0.011049723756906049,-0.5637614198201022,4.37414205907374
2026-02-05 07:00:00,28.3,28.35,27.55,27.55,32887100,0.22214291063795547,27.0625,26.771,25.8227,0.10528298487259839,0.0801329341216593,0.06251178609313761,25.98406302187462,27.0625,28.14093697812538,7.969973048501664,0.726021552435734,-1.0440886708614996,12.406854420669266,33.726805603659656,17.27231936070429,14.446310955098705,46347165.0,-0.6759866769893423,0.19908352840332544,-0.026501766784452263,-0.026859269050268413,1.78,-0.005586592178770999,-0.7097108331126325,-1.3474583638874418
2026-02-06 07:00:00,27.35,28.1,26.8,26.8,67073000,-0.3181971047068613,27.0925,26.764999999999997,25.850300000000004,0.04252966235122102,0.03631162735060678,0.07158969293078932,26.083970585978726,27.0925,28.101029414021276,7.445081952726956,0.3549868769648844,-1.044164257639653,13.168005786787564,29.510586400357408,22.325259535461527,15.118634698356914,47946350.0,0.8558858238850451,-0.3089108339297888,-0.02722323049001818,-0.02760064808211253,1.76,-0.011235955056179803,-0.8195501487408252,-1.0338576642214317
2026-02-09 07:00:00,27.05,27.3,26.7,26.75,24310400,-0.3517408660366693,27.055,26.762,25.877450000000003,-0.01606121590836471,0.0030982129623994825,0.0723642461713892,26.054526427925364,27.055,28.055473572074636,7.395849728882913,0.34757218555631847,-1.056221695686013,13.795138830885886,27.784198337086664,21.99422825566704,15.023797724089798,44985125.0,-1.0519279301787585,-0.31732126853418424,-0.001865671641791078,-0.0018674141747954732,1.75,-0.005681818181818232,-0.7938996263448532,0.22638869436284564
2026-02-10 07:00:00,26.9,26.95,26.4,26.55,32543400,-0.48954598321030596,27.020000000000003,26.762,25.903200000000002,-0.09233579604660759,-0.0313049889511659,0.06453799893359774,25.99947381992952,27.020000000000003,28.040526180070486,7.553857735532814,0.26972663260459345,-1.1031276101782146,13.482966002982796,26.26724826658474,23.771446529742853,14.26183084693086,44323425.0,-0.6212215910488905,-0.42525283319573326,-0.00747663551401867,-0.007504725654067693,1.75,0.0,-0.8440606479191973,-0.49225919793973755
2026-02-11 07:00:00,26.65,27.1,26.5,26.85,26495200,-0.25648417888578723,27.000000000000004,26.769,25.930650000000004,-0.10955397413721915,-0.03267027163171226,0.05637043102566968,25.982779845803286,27.000000000000004,28.01722015419672,7.534964105160871,0.4262696480299023,-1.1308255985344753,13.2188074820964,26.190863187834456,22.338590898322927,13.70249691412176,42952770.0,-0.8820702645561471,-0.2165028784635038,0.011299435028248705,0.01123607326692597,1.8,0.028571428571428692,-0.9558779251786742,-1.1156143081611358
2026-02-12 07:00:00,27.0,27.1,26.75,26.9,13137000,-0.21744780412242973,26.965,26.776999999999997,25.959000000000003,-0.11632763693420627,-0.029136410010571052,0.04908632852302692,25.98730130569749,26.965,27.94269869430251,7.25161278918977,0.4667586750505112,-1.1565451591510032,12.736240954219115,25.235305589074198,21.523581094125092,13.08518306983401,40512735.0,-1.5322466008965665,-0.16104842133378022,0.0018621973929235924,0.0018604656529196708,1.81,0.005555555555555536,-0.9799249618795433,-0.25149972152744815
2026-02-13 07:00:00,26.9,27.15,26.8,26.85,24069800,-0.25862110846191766,26.927500000000002,26.778,25.986250000000005,-0.12924946783951638,-0.029032469128596326,0.04182821124087784,25.99590544170151,26.927500000000002,27.859094558298494,6.919279979934953,0.4584046518361216,-1.1745581044256264,12.432510527736392,24.821351158333805,20.70987202385334,12.922317530215569,38437375.0,-0.8612628480092545,-0.16929276142289246,-0.0018587360594793934,-0.0018604656529195673,1.82,0.005524861878453136,-1.0278236211867484,-0.48633849056760753
2026-02-23 07:00:00,27.1,27.5,27.1,27.5,36086500,0.24717356208787505,26.917500000000004,26.782,26.017800000000005,-0.04598228269197961,0.013654750672056112,0.04524189890889187,26.017046897682945,26.917500000000004,27.817953102317063,6.690466070898549,0.8234482720427632,-1.1511509246757476,12.417145704246039,26.861673044272948,19.254054887049925,13.037755815956334,38218405.0,-0.15456804316925984,0.263024776595638,0.024208566108007368,0.023920183717651835,1.86,0.0219780219780219,-1.0136911993722244,0.12548443316725183
2026-02-24 07:00:00,27.5,28.4,27.35,28.3,99498300,0.7427956026168333,26.970000000000002,26.808,26.05355,0.13331033185267166,0.09033613775829624,0.06782593334846593,25.88449744842658,26.970000000000002,28.055502551573426,8.049703756569695,1.1126194720004015,-1.0462926665520982,12.994197228125625,33.274518751485516,17.15604635986407,13.334006307872356,40984840.0,3.142058087364934,0.7509825625939422,0.029090909090909056,0.028675799976666298,1.87,0.005376344086021501,-0.8606245146690156,1.4926804213694371
2026-02-25 07:00:00,28.4,29.7,28.4,29.3,136409200,1.216149466577112,27.095000000000002,26.858999999999998,26.09305,0.4146100955481671,0.19686228373409462,0.11704150428198959,25.59521054109207,27.095000000000002,28.594789458907936,11.070599438331305,1.235103179617478,-0.8671323504324291,14.340175247494404,41.33566459995727,14.834943622851931,14.152569939317079,45943585.0,4.345121176358512,1.3163894612662443,0.035335689045936425,0.03472571137382971,1.86,-0.005347593582887722,-0.5889406134604351,2.5725324097597415
2026-02-26 07:00:00,29.5,29.55,28.8,29.4,54496800,1.2578795693539688,27.2225,26.919,26.13325,0.6429488241868412,0.2586256833929691,0.18169792513023186,25.409542253809427,27.2225,29.035457746190573,13.319553650036354,1.1005379895299296,-0.7007691997498792,16.142330391232143,38.342852298751566,13.760854160595885,15.264554381727564,47281795.0,0.3084985738790871,1.291856578272968,0.0034129692832762792,0.0034071583216141346,1.88,0.010752688172043001,-0.6391475385091103,-0.4835461240764866
2026-02-27 07:00:00,29.35,29.4,28.8,28.8,47306500,0.7181446574553292,27.325000000000003,26.962000000000003,26.171499999999998,0.7263330140907623,0.24383309647019322,0.24265619924778017,25.396406293640563,27.325000000000003,29.253593706359442,14.115964913884277,0.882402990100056,-0.5462891312589401,18.35923405651132,36.09154538903652,12.952883334274773,15.900983949728246,48435440.0,-0.08240287594562404,0.8332523719334586,-0.020408163265306034,-0.020619287202735592,1.88,0.0,-0.7792248593949122,-1.3151932737271632
2026-03-02 07:00:00,28.2,29.25,28.05,28.5,86907000,0.47086706840952547,27.435000000000002,27.001,26.206599999999995,0.7384237429610785,0.2004217063401193,0.29276162583281,25.501609196256823,27.435000000000002,29.368390803743182,14.094337916844758,0.7754228472428035,-0.5126384796969486,19.688243827974844,32.039695506439365,18.51533505755372,15.938123209011716,51092825.0,1.5271036817845645,0.5659295787032608,-0.01041666666666674,-0.010471299867295478,1.85,-0.015957446808510523,-0.7413661240203707,0.336140595799365
2026-03-03 07:00:00,28.8,28.85,27.6,27.7,69294100,-0.11444084817278984,27.497500000000002,27.035,26.236199999999997,0.6224780572601094,0.10898266808388263,0.32000729285378066,25.618117402611404,27.497500000000002,29.3768825973886,13.669479751894526,0.5538740755292112,-0.5374611038201716,20.54976442592341,28.45597018048291,20.471041426782914,16.53484065068434,53506820.0,0.6250702558364969,0.011305888812452211,-0.028070175438596467,-0.028471674081312,1.81,-0.021621621621621623,-0.7859320607632937,-0.42683433264441284
2026-03-04 07:00:00,27.6,27.85,26.8,27.7,68275500,-0.11444084817278984,27.547500000000007,27.064,26.265799999999995,0.5228073448907122,0.04303995342220901,0.33076728120933296,25.704597540920062,27.547500000000007,29.39040245907995,13.37981638319226,0.5413749515739773,-0.6456137150101404,20.054729427200137,25.841257632157596,25.590891649361073,16.52346063885769,55421460.0,0.48480404401528765,-0.02093351115158863,0.0,0.0,1.82,0.005524861878453136,-0.8228386772531299,-0.3680526027236009
2026-03-05 07:00:00,27.95,28.15,27.1,27.25,47998900,-0.42046606596115393,27.555000000000007,27.075000000000003,26.294649999999997,0.3721857931547584,-0.032281378966413865,0.3226969364677295,25.718556067888773,27.555000000000007,29.39144393211124,13.32929727534918,0.41695907654273734,-0.7181705243503016,19.407682987603984,26.08709358259367,23.286581292586227,16.040848123707207,56440970.0,-0.36299510654105216,-0.3137143654824393,-0.016245487364620947,-0.016378892084039743,1.81,-0.005494505494505475,-0.8950530676411836,-0.700631421561513
2026-03-06 07:00:00,27.0,27.6,26.85,27.25,44351700,-0.42046606596115443,27.577500000000008,27.092000000000006,26.324099999999998,0.2481997129699736,-0.08074105403539478,0.3025116729588808,25.76919314434491,27.577500000000008,29.385806855655105,13.114363924613155,0.4094456787088373,-0.8109182663414226,18.072782448381677,24.39722608776232,23.9373889284977,15.344460640409872,56630635.0,-0.5124443489282025,-0.3279411349868389,0.0,0.0,1.77,-0.02209944751381221,-0.7457223739853133,1.3898978851239516
2026-03-09 07:00:00,25.5,26.15,25.35,25.35,120981900,-1.4184686961501656,27.517500000000005,27.071000000000005,26.34405,-0.12726450083000365,-0.23089356250944937,0.2447882823315185,25.498309177183582,27.517500000000005,29.53669082281643,14.675685093605326,-0.03672490373562495,-0.7857247134494978,17.758073013724363,20.73311570574162,32.199091969997184,15.200190892999956,60478515.0,2.1925507302984615,-1.5074184010487486,-0.06972477064220173,-0.07227479107206079,1.65,-0.06779661016949157,-0.7596989298168909,-0.13916641045418637
2026-03-10 07:00:00,26.8,27.1,26.15,27.1,91236600,-0.33944132305295655,27.535,27.079000000000004,26.37235,-0.16957087172664131,-0.2034532001663668,0.19392498228992683,25.537870480968206,27.535,29.532129519031795,14.506115990788413,0.39109369325959237,-0.8489957938452517,16.721391858936467,25.083372625482447,28.02432373802303,14.595738700622995,63438850.0,0.943140121444471,-0.3971035595585362,0.06903353057199202,0.06675499784846296,1.68,0.0181818181818183,-0.42291707095126285,3.219628987117549
2026-03-11 07:00:00,27.15,27.65,26.95,27.4,49913200,-0.18920203018861823,27.490000000000002,27.089000000000002,26.40255,-0.15929560866579112,-0.15821143761590842,0.15437212288594973,25.5251510035257,27.490000000000002,29.454848996474304,14.29500906856531,0.47709747666067515,-0.923981865875285,16.390540968959264,27.912727792803498,26.541922409790356,13.926591030178423,58663605.0,-0.3620817107219918,-0.17627202218901106,0.011070110701106861,0.011009285508369177,1.73,0.029761904761904878,-0.5514305263937234,-1.2059673004169955
2026-03-12 07:00:00,27.0,27.15,26.65,26.8,44045900,-0.4810717351371898,27.452500000000004,27.090000000000003,26.429950000000005,-0.237616476603724,-0.16125905180394462,0.11405735993496358,25.463986934786448,27.452500000000004,29.44101306521356,14.486936091165148,0.33593268472442045,-0.9970284788717382,15.484765744906912,26.30707679526651,27.316084500577542,13.321537572020308,59221545.0,-0.6000610475770235,-0.5376386018008419,-0.021897810218978075,-0.022141125877213518,1.71,-0.011560693641618491,-0.6241295021568298,-0.6742939416639306
2026-03-13 07:00:00,26.7,27.2,26.5,26.65,28666500,-0.5522030286901528,27.445000000000004,27.092000000000006,26.456800000000005,-0.31961998676273407,-0.16532826012294433,0.07272529490422751,25.445026315962934,27.445000000000004,29.444973684037073,14.57441198059442,0.30124738481677193,-1.0529473947106018,14.614955731504066,24.86916722032443,26.99428092336072,13.105510405571682,57301220.0,-1.1411119808295833,-0.6293043644208652,-0.005597014925373234,-0.005612736904957548,1.7,-0.005847953216374324,-0.6223931922855144,-0.000493342456809351
2026-03-16 07:00:00,26.65,26.95,26.55,26.75,19880400,-0.4933618058890073,27.445,27.102000000000004,26.484150000000003,-0.3675532808612127,-0.15349323672582224,0.03435198572277195,25.44502631596293,27.445,29.44497368403707,14.574411980594421,0.32624771377063816,-1.1048721022752612,13.784572506373651,24.059886503953628,26.115845758643243,13.457232162478967,57079720.0,-1.4788607102988713,-0.5650578835317308,0.0037523452157599557,0.003745322730162113,1.69,-0.00588235294117645,-0.5557089765613541,0.5966685630199702
2026-03-17 07:00:00,27.0,27.35,26.9,26.9,24176300,-0.40176887837115477,27.4625,27.102000000000004,26.512050000000002,-0.3810429445479664,-0.12876943516226624,0.002159626932205387,25.48955803430544,27.4625,29.435441965694558,14.368261925859333,0.3574463897619066,-1.160608011284625,13.042671939567178,26.18774538595716,24.811573665179694,14.2773367814899,56661365.0,-1.3046619816817768,-0.4797010091269583,0.005607476635513864,0.005591813265777713,1.71,0.01183431952662728,-0.5984623127547543,-0.41272513538830474
2026-03-18 07:00:00,26.9,27.15,26.65,26.8,23058500,-0.4591944610092893,27.459999999999997,27.104000000000003,26.53965,-0.4034140936746752,-0.11292418403751929,-0.026071419077174435,25.483666339698477,27.459999999999997,29.436333660301518,14.394272835408016,0.3330241463631947,-1.2181358317073552,12.3154047331332,25.064371402454263,25.89207992537458,15.000502961886376,56489530.0,-1.345750866870772,-0.5423399909813474,-0.0037174721189590088,-0.003724399090982328,1.71,0.0,-0.6241295021568298,-0.25303428084211355
2026-03-19 07:00:00,26.5,26.85,26.35,26.7,36837300,-0.5190323122916942,27.45,27.108,26.56595,-0.4324887296945057,-0.10321709351107862,-0.0518756924549441,25.459760659725152,27.45,29.440239340274847,14.500833080326757,0.31158045044561655,-1.2442759984353877,11.771371753993845,23.957608974089194,27.398176521301057,15.853269029015262,57674545.0,-0.8334811721030942,-0.6003056796042376,-0.003731343283582156,-0.0037383221106072153,1.7,-0.005847953216374324,-0.6094841058509401,0.11823391064035889
2026-03-20 07:00:00,26.5,26.55,25.9,25.9,60885800,-0.9617670029515706,27.402499999999996,27.098,26.58905,-0.5673427500227317,-0.14230325689490386,-0.08745150667867008,25.309284141189046,27.402499999999996,29.495715858810946,15.277553937129463,0.14110247070899515,-1.2299718842002507,11.48416793486967,22.26366546165797,29.438169713293277,16.17190880095814,59515345.0,0.020564901955610403,-1.085345357244363,-0.029962546816479474,-0.030420596700711854,1.65,-0.02941176470588236,-0.6133959502250529,-0.051513071170878846
2026-03-23 07:00:00,25.65,26.2,25.25,25.5,44362900,-1.1567214654940758,27.302500000000002,27.089000000000006,26.608300000000003,-0.7259020157972739,-0.18407172184135323,-0.13346943713900838,25.04430439987592,27.302500000000002,29.560695600124085,16.542042670994103,0.1008981684533973,-1.1672168697479797,11.727458597114406,20.417477795408768,32.67077836717914,16.423953994022554,59929165.0,-0.6078217982399832,-1.2826318348781292,-0.015444015444015413,-0.015564516541111573,1.59,-0.036363636363636265,-0.46383064004197355,1.3148163072505534
2026-03-24 07:00:00,26.0,26.3,25.85,25.95,27778800,-0.8167905524566932,27.185000000000002,27.089000000000002,26.630000000000003,-0.778755546100234,-0.17066727855785543,-0.17613625677847225,24.90093621621029,27.185000000000002,29.469063783789714,16.80385347647388,0.22964853066605379,-1.1204545827614223,12.133219814695373,19.863710920463927,30.38570788060322,16.016040440937374,56343190.0,-1.157220532209949,-0.9195774567588275,0.01764705882352935,0.01749315744751712,1.61,0.012578616352201255,-0.42859653444473594,0.3060820619724769
2026-03-25 07:00:00,26.3,26.4,26.1,26.35,22967100,-0.5341346167294881,27.037499999999998,27.084,26.65455,-0.755393065877803,-0.12618610628000906,-0.20768278334847454,24.95653994828328,27.037499999999998,29.118460051716717,15.393139541131532,0.3348118217279488,-1.0889883982906614,12.75928107968058,19.95957675127765,29.15062745988783,15.743010073262008,50671085.0,-1.2455992130468962,-0.5668964675201876,0.015414258188824803,0.015296665375473827,1.66,0.03105590062111796,-0.5359178662900538,-1.0118623377481204
2026-03-26 07:00:00,26.3,26.35,25.9,25.9,18424200,-0.7857780678531705,26.862499999999997,27.074,26.675600000000003,-0.7950547042068444,-0.1185158294612248,-0.23731174071378075,25.046235760008347,26.862499999999997,28.678764239991647,13.52267465791829,0.23503304783327575,-1.043121600189119,13.37476340051212,19.12251855533077,29.792014550093306,15.431505407956422,48867455.0,-1.4150109820069603,-0.750326318486609,-0.017077798861480198,-0.01722530628187939,1.64,-0.012048192771084376,-0.5713865580806119,-0.3365356101406677
