time,open,high,low,close,volume,RSI,SMA_20,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ADX_14,ADXR_14_2,DMP_14,DMN_14,ADXR_14,Vol_SMA_20,Vol_Ratio,Inertia,Pct_Return,Log_Return,vni_close,vni_pct_return,RS,Alpha
2026-01-05 07:00:00,15.75,15.85,15.4,15.45,2425200,-1.2616241481158226,15.982499999999998,16.523000000000003,17.110449999999997,-0.3965024059767596,0.012356065920482107,-0.2651735274718662,15.231868686756295,15.982499999999998,16.733131313243703,9.393165189972835,0.14529857028019072,-0.7359880857050771,20.52036084749728,23.3772561665853,28.42057642320136,21.55507753680837,2402535.0,0.024982230604926634,-0.4887545004426471,-0.01904761904761909,-0.019231361927887644,1.79,0.00561797752808979,-1.7504040156184368,-1.072036665923307
2026-01-06 07:00:00,15.45,15.55,15.15,15.4,2138900,-1.3168220938381163,15.919999999999998,16.505000000000003,17.100749999999998,-0.42500740492321776,-0.006658794047505856,-0.2668382259837427,15.195685441987873,15.919999999999998,16.644314558012123,9.09942912075534,0.1410399361382897,-0.7481265401510978,19.728154001109104,21.642810428254055,30.949055837823664,22.563536579325948,2390780.0,-0.235201500535325,-0.4802711758883113,-0.003236245954692518,-0.0032414939241709557,1.82,0.016759776536312776,-1.794223969449684,-0.8705768943054373
2026-01-07 07:00:00,15.5,15.9,15.45,15.85,2595400,-0.4834504737936531,15.8875,16.490000000000002,17.093999999999998,-0.3935626352244015,0.012922786980026746,-0.26360752923873604,15.216385451772169,15.8875,16.55861454822783,8.44833420271069,0.47206140136655994,-0.8567397692653194,18.805490332336202,26.033969179024258,28.138672964586146,22.245585465696408,2439055.0,0.1488920709145773,-0.08742292595950293,0.02922077922077926,0.028801990903706182,1.86,0.0219780219780219,-1.7787435434024537,0.3045877448613512
2026-01-08 07:00:00,15.95,16.0,15.75,15.75,2664100,-0.6158434665121384,15.85,16.468000000000004,17.086499999999997,-0.3759844546634505,0.020540201906492805,-0.2584724787621128,15.242156529843847,15.85,16.457843470156153,7.66994915023537,0.417741980534635,-0.9831106145610501,18.103685388323512,26.68501771449993,26.826944381236,21.82106106725969,2412325.0,0.24016861660114622,-0.138615266722536,-0.006309148264984188,-0.006329135051647512,1.86,0.0,-1.792622546065488,-0.28008309214708754
2026-01-09 07:00:00,15.8,15.9,15.6,15.6,2336100,-0.8097507814969669,15.807500000000001,16.440000000000005,17.07755,-0.3749686807776587,0.017021693361711943,-0.2542170554216849,15.260474550769143,15.807500000000001,16.35452544923086,6.921087448753545,0.31033789169063764,-1.0629927375205537,17.148608940349263,25.168776149831444,28.14363640990393,21.700077536880702,2440190.0,-0.09308748768202076,-0.22699787484029982,-0.009523809523809601,-0.009569451016150785,1.87,0.005376344086021501,-1.825019255490164,-0.6507254555288474
2026-01-12 07:00:00,15.6,16.4,15.6,16.3,5037000,0.21463860639465426,15.8025,16.433000000000003,17.071599999999997,-0.2934755986247103,0.060914068118526093,-0.2389885383920534,15.276867548865967,15.8025,16.32813245113403,6.652522716456665,0.9732394270242104,-1.096331088709,16.339387437490828,30.405761858565644,24.195525245318755,21.622284662756215,2605520.0,2.118831038200215,0.3513145269685368,0.044871794871794934,0.04389419355722535,1.88,0.0053475935828875,-1.7403548126323587,1.6973084142551744
2026-01-13 07:00:00,16.55,16.6,16.15,16.2,4486500,0.07453261303996996,15.8425,16.422,17.066349999999996,-0.2378263702618023,0.08102878867685476,-0.21873134122283971,15.324127039365727,15.8425,16.36087296063427,6.544080298365435,0.844828942816162,-1.0868724386020931,15.982562722365955,31.505327145957565,22.30043576614443,21.42252410229189,2612760.0,1.629116135614901,0.23572115358222745,-0.00613496932515345,-0.006153865574378335,1.9,0.010638297872340496,-1.7775017379010238,-0.731537330175192
2026-01-14 07:00:00,16.15,16.45,16.1,16.3,5272200,0.2021848064621487,15.8875,16.413000000000004,17.063299999999995,-0.18106755977474484,0.0977645411073137,-0.19429020594601132,15.374639087285438,15.8875,16.40036091271456,6.4561562576183995,0.9021558182477272,-1.0922212276625483,15.78654103756202,29.56567991412305,21.80700390106897,21.0054883455323,2710410.0,2.145948190350191,0.2797719155161317,0.006172839506172867,0.006153865574378286,1.89,-0.0052631578947368585,-1.7521971970390309,0.4854970075214122
2026-01-15 07:00:00,16.4,17.1,16.3,17.0,12792100,0.9383755203862933,15.942499999999999,16.41,17.064749999999997,-0.05811085773194778,0.14957287910547193,-0.15689698616964334,15.227786218493996,15.942499999999999,16.657213781506,8.966144350083146,1.2398066382403452,-0.9814903962343121,16.39552232991534,36.36746304227657,18.937148769698105,21.263252796519335,3189975.0,6.826385190622307,0.8031075774091129,0.042944785276073594,0.042048236243499404,1.86,-0.015873015873015817,-1.6191350127775603,2.5296935849394404
2026-01-16 07:00:00,17.25,17.25,16.65,16.7,7176700,0.5086123924704099,15.989999999999998,16.402,17.062749999999998,0.005350098479523641,0.15648958491685927,-0.11777458994042854,15.206217001029875,15.989999999999998,16.77378299897012,9.803414621264817,0.9529314880093916,-0.8565382422791511,17.001533860983365,35.27526145989093,17.11764130570078,21.287241853863975,3460065.0,2.4383097474000825,0.5188147111776192,-0.01764705882352946,-0.017804624633506707,1.88,0.010752688172043001,-1.6854293978382233,-1.2331393868838292
2026-01-19 07:00:00,16.85,16.95,16.6,16.8,3059000,0.6072220632075096,16.0475,16.398,17.059749999999998,0.0654579667540169,0.1600768943295213,-0.07775536635804822,15.20240579783836,16.0475,16.89259420216164,10.532409436505873,0.9452166386156745,-0.7558790936596343,18.072613805715317,33.26728731316942,16.956439488727653,21.40100301368161,3542750.0,-0.3059017809093094,0.5510858793254632,0.005988023952095967,0.005970166986503975,1.9,0.010638297872340496,-1.695980859101307,-0.20851415661424258
2026-01-20 07:00:00,16.8,16.9,16.6,16.75,3250400,0.5333113620745381,16.09,16.396,17.062499999999996,0.1057599356574735,0.15145185269837824,-0.03989240318345366,15.192283598878245,16.09,16.987716401121755,11.158687397411502,0.8675993883899676,-0.6624098842272259,19.179320669364138,31.60654302840657,16.109952977647332,21.365708903830964,3607210.0,-0.22060673664572483,0.4749511499300744,-0.0029761904761904656,-0.0029806281381377893,1.89,-0.0052631578947368585,-1.6907330423884508,0.09077974694518186
2026-01-21 07:00:00,16.7,16.75,16.15,16.3,5402500,-0.07630913475537072,16.1025,16.385,17.067749999999997,0.0861015904149713,0.10975223002511632,-0.012454345677174582,15.200178432859325,16.1025,17.004821567140674,11.207223314897371,0.6094399198646278,-0.7106128647651929,19.445107863236547,28.538055038516237,21.827231259228412,20.648933120580956,3737320.0,1.0135090382153324,0.10218260785840316,-0.02686567164179099,-0.027233150458358734,1.89,0.0,-1.7521971970390309,-1.166954663221385
2026-01-22 07:00:00,16.35,16.7,16.3,16.65,3560100,0.31268877005834506,16.145,16.38,17.08,0.10765699763968295,0.10031204736296835,0.012623666163567509,15.22281723469127,16.145,17.06718276530873,11.423756770625328,0.7738068954427566,-0.755372775264734,19.69191025754664,26.678527116993752,20.40497785333639,19.691438461880256,3831955.0,-0.15720536797871856,0.3486785969100035,0.021472392638036686,0.02124510861373606,1.88,-0.005291005291005346,-1.6922950746874903,1.1467681542857873
